config_id,day_map,min_move_cents,evenly_matched_max_abs_ml,heavy_fav_abs_ml,split,n_bets,wins,losses,pushes,profit,roi
PPVVVV-m5-e130-h200,PPVVVV,5,130,200,train,10110,4620,5490,0,-34770.22,-3.44
PPVVVV-m5-e130-h200,PPVVVV,5,130,200,valid,1699,737,962,0,-11533.32,-6.79
PPVVVV-m5-e130-h250,PPVVVV,5,130,250,train,10110,4620,5490,0,-34770.22,-3.44
PPVVVV-m5-e130-h250,PPVVVV,5,130,250,valid,1699,737,962,0,-11533.32,-6.79
PPVVVV-m5-e130-h300,PPVVVV,5,130,300,train,10110,4620,5490,0,-34770.22,-3.44
PPVVVV-m5-e130-h300,PPVVVV,5,130,300,valid,1699,737,962,0,-11533.32,-6.79
PPVVVV-m5-e140-h200,PPVVVV,5,140,200,train,10110,4606,5504,0,-30731.44,-3.04
PPVVVV-m5-e140-h200,PPVVVV,5,140,200,valid,1699,733,966,0,-11025.48,-6.49
PPVVVV-m5-e140-h250,PPVVVV,5,140,250,train,10110,4606,5504,0,-30731.44,-3.04
PPVVVV-m5-e140-h250,PPVVVV,5,140,250,valid,1699,733,966,0,-11025.48,-6.49
PPVVVV-m5-e140-h300,PPVVVV,5,140,300,train,10110,4606,5504,0,-30731.44,-3.04
PPVVVV-m5-e140-h300,PPVVVV,5,140,300,valid,1699,733,966,0,-11025.48,-6.49
PPVVVV-m10-e120-h200,PPVVVV,10,120,200,train,7625,3515,4110,0,-24410.51,-3.2
PPVVVV-m10-e120-h200,PPVVVV,10,120,200,valid,1259,550,709,0,-8956.23,-7.11
PPVVVV-m10-e120-h250,PPVVVV,10,120,250,train,7625,3515,4110,0,-24410.51,-3.2
PPVVVV-m10-e120-h250,PPVVVV,10,120,250,valid,1259,550,709,0,-8956.23,-7.11
PPVVVV-m10-e120-h300,PPVVVV,10,120,300,train,7625,3515,4110,0,-24410.51,-3.2
PPVVVV-m10-e120-h300,PPVVVV,10,120,300,valid,1259,550,709,0,-8956.23,-7.11
PPVVVV-m10-e130-h200,PPVVVV,10,130,200,train,7625,3477,4148,0,-27101.92,-3.55
PPVVVV-m10-e130-h200,PPVVVV,10,130,200,valid,1259,550,709,0,-8074.0,-6.41
PPVVVV-m10-e130-h250,PPVVVV,10,130,250,train,7625,3477,4148,0,-27101.92,-3.55
PPVVVV-m10-e130-h250,PPVVVV,10,130,250,valid,1259,550,709,0,-8074.0,-6.41
PPVVVV-m10-e130-h300,PPVVVV,10,130,300,train,7625,3477,4148,0,-27101.92,-3.55
PPVVVV-m10-e130-h300,PPVVVV,10,130,300,valid,1259,550,709,0,-8074.0,-6.41
PPVVVV-m10-e140-h200,PPVVVV,10,140,200,train,7625,3464,4161,0,-24956.64,-3.27
PPVVVV-m10-e140-h200,PPVVVV,10,140,200,valid,1259,543,716,0,-8673.33,-6.89
PPVVVV-m10-e140-h250,PPVVVV,10,140,250,train,7625,3464,4161,0,-24956.64,-3.27
PPVVVV-m10-e140-h250,PPVVVV,10,140,250,valid,1259,543,716,0,-8673.33,-6.89
PPVVVV-m10-e140-h300,PPVVVV,10,140,300,train,7625,3464,4161,0,-24956.64,-3.27
PPVVVV-m10-e140-h300,PPVVVV,10,140,300,valid,1259,543,716,0,-8673.33,-6.89
PPVVVV-m15-e120-h200,PPVVVV,15,120,200,train,5453,2500,2953,0,-19341.76,-3.55
PPVVVV-m15-e120-h200,PPVVVV,15,120,200,valid,905,392,513,0,-7049.26,-7.79
PPVVVV-m15-e120-h250,PPVVVV,15,120,250,train,5453,2500,2953,0,-19341.76,-3.55
PPVVVV-m15-e120-h250,PPVVVV,15,120,250,valid,905,392,513,0,-7049.26,-7.79
PPVVVV-m15-e120-h300,PPVVVV,15,120,300,train,5453,2500,2953,0,-19341.76,-3.55
PPVVVV-m15-e120-h300,PPVVVV,15,120,300,valid,905,392,513,0,-7049.26,-7.79
PPVVVV-m15-e130-h200,PPVVVV,15,130,200,train,5453,2471,2982,0,-21921.43,-4.02
PPVVVV-m15-e130-h200,PPVVVV,15,130,200,valid,905,394,511,0,-6032.0,-6.67
PPVVVV-m15-e130-h250,PPVVVV,15,130,250,train,5453,2471,2982,0,-21921.43,-4.02
PPVVVV-m15-e130-h250,PPVVVV,15,130,250,valid,905,394,511,0,-6032.0,-6.67
PPVVVV-m15-e130-h300,PPVVVV,15,130,300,train,5453,2471,2982,0,-21921.43,-4.02
PPVVVV-m15-e130-h300,PPVVVV,15,130,300,valid,905,394,511,0,-6032.0,-6.67
PPVVVV-m15-e140-h200,PPVVVV,15,140,200,train,5453,2458,2995,0,-21824.84,-4.0
PPVVVV-m15-e140-h200,PPVVVV,15,140,200,valid,905,391,514,0,-6139.74,-6.78
PPVVVV-m15-e140-h250,PPVVVV,15,140,250,train,5453,2458,2995,0,-21824.84,-4.0
PPVVVV-m15-e140-h250,PPVVVV,15,140,250,valid,905,391,514,0,-6139.74,-6.78
PPVVVV-m15-e140-h300,PPVVVV,15,140,300,train,5453,2458,2995,0,-21824.84,-4.0
PPVVVV-m15-e140-h300,PPVVVV,15,140,300,valid,905,391,514,0,-6139.74,-6.78
PPVVVV-m20-e120-h200,PPVVVV,20,120,200,train,3925,1777,2148,0,-17953.75,-4.57
PPVVVV-m20-e120-h200,PPVVVV,20,120,200,valid,663,291,372,0,-4580.67,-6.91
PPVVVV-m20-e120-h250,PPVVVV,20,120,250,train,3925,1777,2148,0,-17953.75,-4.57
PPVVVV-m20-e120-h250,PPVVVV,20,120,250,valid,663,291,372,0,-4580.67,-6.91
PPVVVV-m20-e120-h300,PPVVVV,20,120,300,train,3925,1777,2148,0,-17953.75,-4.57
PPVVVV-m20-e120-h300,PPVVVV,20,120,300,valid,663,291,372,0,-4580.67,-6.91
PPVVVV-m20-e130-h200,PPVVVV,20,130,200,train,3925,1763,2162,0,-18731.52,-4.77
PPVVVV-m20-e130-h200,PPVVVV,20,130,200,valid,663,291,372,0,-4245.63,-6.4
PPVVVV-m20-e130-h250,PPVVVV,20,130,250,train,3925,1763,2162,0,-18731.52,-4.77
PPVVVV-m20-e130-h250,PPVVVV,20,130,250,valid,663,291,372,0,-4245.63,-6.4
PPVVVV-m20-e130-h300,PPVVVV,20,130,300,train,3925,1763,2162,0,-18731.52,-4.77
PPVVVV-m20-e130-h300,PPVVVV,20,130,300,valid,663,291,372,0,-4245.63,-6.4
PPVVVV-m20-e140-h200,PPVVVV,20,140,200,train,3925,1749,2176,0,-19693.78,-5.02
PPVVVV-m20-e140-h200,PPVVVV,20,140,200,valid,663,288,375,0,-4512.91,-6.81
PPVVVV-m20-e140-h250,PPVVVV,20,140,250,train,3925,1749,2176,0,-19693.78,-5.02
PPVVVV-m20-e140-h250,PPVVVV,20,140,250,valid,663,288,375,0,-4512.91,-6.81
PPVVVV-m20-e140-h300,PPVVVV,20,140,300,train,3925,1749,2176,0,-19693.78,-5.02
PPVVVV-m20-e140-h300,PPVVVV,20,140,300,valid,663,288,375,0,-4512.91,-6.81
PVPPPP-m5-e120-h200,PVPPPP,5,120,200,train,10110,5558,4552,0,-18580.67,-1.84
PVPPPP-m5-e120-h200,PVPPPP,5,120,200,valid,1699,965,734,0,1264.75,0.74
PVPPPP-m5-e120-h250,PVPPPP,5,120,250,train,10110,5558,4552,0,-18580.67,-1.84
PVPPPP-m5-e120-h250,PVPPPP,5,120,250,valid,1699,965,734,0,1264.75,0.74
PVPPPP-m5-e120-h300,PVPPPP,5,120,300,train,10110,5558,4552,0,-18580.67,-1.84
PVPPPP-m5-e120-h300,PVPPPP,5,120,300,valid,1699,965,734,0,1264.75,0.74
PVPPPP-m5-e130-h200,PVPPPP,5,130,200,train,10110,5456,4654,0,-19196.04,-1.9
PVPPPP-m5-e130-h200,PVPPPP,5,130,200,valid,1699,941,758,0,-377.33,-0.22
PVPPPP-m5-e130-h250,PVPPPP,5,130,250,train,10110,5456,4654,0,-19196.04,-1.9
PVPPPP-m5-e130-h250,PVPPPP,5,130,250,valid,1699,941,758,0,-377.33,-0.22
PVPPPP-m5-e130-h300,PVPPPP,5,130,300,train,10110,5456,4654,0,-19196.04,-1.9
PVPPPP-m5-e130-h300,PVPPPP,5,130,300,valid,1699,941,758,0,-377.33,-0.22
PVPPPP-m5-e140-h200,PVPPPP,5,140,200,train,10110,5345,4765,0,-20557.97,-2.03
PVPPPP-m5-e140-h200,PVPPPP,5,140,200,valid,1699,919,780,0,-1731.32,-1.02
PVPPPP-m5-e140-h250,PVPPPP,5,140,250,train,10110,5345,4765,0,-20557.97,-2.03
PVPPPP-m5-e140-h250,PVPPPP,5,140,250,valid,1699,919,780,0,-1731.32,-1.02
PVPPPP-m5-e140-h300,PVPPPP,5,140,300,train,10110,5345,4765,0,-20557.97,-2.03
PVPPPP-m5-e140-h300,PVPPPP,5,140,300,valid,1699,919,780,0,-1731.32,-1.02
PVPPPP-m10-e120-h200,PVPPPP,10,120,200,train,7625,4235,3390,0,-12762.93,-1.67
PVPPPP-m10-e120-h200,PVPPPP,10,120,200,valid,1259,722,537,0,2039.97,1.62
PVPPPP-m10-e120-h250,PVPPPP,10,120,250,train,7625,4235,3390,0,-12762.93,-1.67
PVPPPP-m10-e120-h250,PVPPPP,10,120,250,valid,1259,722,537,0,2039.97,1.62
PVPPPP-m10-e120-h300,PVPPPP,10,120,300,train,7625,4235,3390,0,-12762.93,-1.67
PVPPPP-m10-e120-h300,PVPPPP,10,120,300,valid,1259,722,537,0,2039.97,1.62
PVPPPP-m10-e130-h200,PVPPPP,10,130,200,train,7625,4183,3442,0,-8927.67,-1.17
PVPPPP-m10-e130-h200,PVPPPP,10,130,200,valid,1259,715,544,0,2827.77,2.25
PVPPPP-m10-e130-h250,PVPPPP,10,130,250,train,7625,4183,3442,0,-8927.67,-1.17
PVPPPP-m10-e130-h250,PVPPPP,10,130,250,valid,1259,715,544,0,2827.77,2.25
PVPPPP-m10-e130-h300,PVPPPP,10,130,300,train,7625,4183,3442,0,-8927.67,-1.17
PVPPPP-m10-e130-h300,PVPPPP,10,130,300,valid,1259,715,544,0,2827.77,2.25
PVPPPP-m10-e140-h200,PVPPPP,10,140,200,train,7625,4106,3519,0,-9447.35,-1.24
PVPPPP-m10-e140-h200,PVPPPP,10,140,200,valid,1259,692,567,0,193.54,0.15
PVPPPP-m10-e140-h250,PVPPPP,10,140,250,train,7625,4106,3519,0,-9447.35,-1.24
PVPPPP-m10-e140-h250,PVPPPP,10,140,250,valid,1259,692,567,0,193.54,0.15
PVPPPP-m10-e140-h300,PVPPPP,10,140,300,train,7625,4106,3519,0,-9447.35,-1.24
PVPPPP-m10-e140-h300,PVPPPP,10,140,300,valid,1259,692,567,0,193.54,0.15
PVPPPP-m15-e120-h200,PVPPPP,15,120,200,train,5453,3066,2387,0,-5458.33,-1.0
PVPPPP-m15-e120-h200,PVPPPP,15,120,200,valid,905,519,386,0,263.42,0.29
PVPPPP-m15-e120-h250,PVPPPP,15,120,250,train,5453,3066,2387,0,-5458.33,-1.0
PVPPPP-m15-e120-h250,PVPPPP,15,120,250,valid,905,519,386,0,263.42,0.29
PVPPPP-m15-e120-h300,PVPPPP,15,120,300,train,5453,3066,2387,0,-5458.33,-1.0
PVPPPP-m15-e120-h300,PVPPPP,15,120,300,valid,905,519,386,0,263.42,0.29
PVPPPP-m15-e130-h200,PVPPPP,15,130,200,train,5453,3048,2405,0,-115.58,-0.02
PVPPPP-m15-e130-h200,PVPPPP,15,130,200,valid,905,507,398,0,-538.72,-0.6
PVPPPP-m15-e130-h250,PVPPPP,15,130,250,train,5453,3048,2405,0,-115.58,-0.02
PVPPPP-m15-e130-h250,PVPPPP,15,130,250,valid,905,507,398,0,-538.72,-0.6
PVPPPP-m15-e130-h300,PVPPPP,15,130,300,train,5453,3048,2405,0,-115.58,-0.02
PVPPPP-m15-e130-h300,PVPPPP,15,130,300,valid,905,507,398,0,-538.72,-0.6
PVPPPP-m15-e140-h200,PVPPPP,15,140,200,train,5453,2998,2455,0,-91.97,-0.02
PVPPPP-m15-e140-h200,PVPPPP,15,140,200,valid,905,490,415,0,-2594.77,-2.87
PVPPPP-m15-e140-h250,PVPPPP,15,140,250,train,5453,2998,2455,0,-91.97,-0.02
PVPPPP-m15-e140-h250,PVPPPP,15,140,250,valid,905,490,415,0,-2594.77,-2.87
PVPPPP-m15-e140-h300,PVPPPP,15,140,300,train,5453,2998,2455,0,-91.97,-0.02
PVPPPP-m15-e140-h300,PVPPPP,15,140,300,valid,905,490,415,0,-2594.77,-2.87
PVPPPP-m20-e120-h200,PVPPPP,20,120,200,train,3925,2207,1718,0,-7867.53,-2.0
PVPPPP-m20-e120-h200,PVPPPP,20,120,200,valid,663,383,280,0,45.62,0.07
PVPPPP-m20-e120-h250,PVPPPP,20,120,250,train,3925,2207,1718,0,-7867.53,-2.0
PVPPPP-m20-e120-h250,PVPPPP,20,120,250,valid,663,383,280,0,45.62,0.07
PVPPPP-m20-e120-h300,PVPPPP,20,120,300,train,3925,2207,1718,0,-7867.53,-2.0
PVPPPP-m20-e120-h300,PVPPPP,20,120,300,valid,663,383,280,0,45.62,0.07
PVPPPP-m20-e130-h200,PVPPPP,20,130,200,train,3925,2209,1716,0,-2343.95,-0.6
PVPPPP-m20-e130-h200,PVPPPP,20,130,200,valid,663,369,294,0,-1822.85,-2.75
PVPPPP-m20-e130-h250,PVPPPP,20,130,250,train,3925,2209,1716,0,-2343.95,-0.6
PVPPPP-m20-e130-h250,PVPPPP,20,130,250,valid,663,369,294,0,-1822.85,-2.75
PVPPPP-m20-e130-h300,PVPPPP,20,130,300,train,3925,2209,1716,0,-2343.95,-0.6
PVPPPP-m20-e130-h300,PVPPPP,20,130,300,valid,663,369,294,0,-1822.85,-2.75
PVPPPP-m20-e140-h200,PVPPPP,20,140,200,train,3925,2169,1756,0,-3577.54,-0.91
PVPPPP-m20-e140-h200,PVPPPP,20,140,200,valid,663,359,304,0,-2770.11,-4.18
PVPPPP-m20-e140-h250,PVPPPP,20,140,250,train,3925,2169,1756,0,-3577.54,-0.91
PVPPPP-m20-e140-h250,PVPPPP,20,140,250,valid,663,359,304,0,-2770.11,-4.18
PVPPPP-m20-e140-h300,PVPPPP,20,140,300,train,3925,2169,1756,0,-3577.54,-0.91
PVPPPP-m20-e140-h300,PVPPPP,20,140,300,valid,663,359,304,0,-2770.11,-4.18
PVPPPV-m5-e120-h200,PVPPPV,5,120,200,train,10110,5242,4868,0,-22381.55,-2.21
PVPPPV-m5-e120-h200,PVPPPV,5,120,200,valid,1699,912,787,0,2963.81,1.74
PVPPPV-m5-e120-h250,PVPPPV,5,120,250,train,10110,5242,4868,0,-22381.55,-2.21
PVPPPV-m5-e120-h250,PVPPPV,5,120,250,valid,1699,912,787,0,2963.81,1.74
PVPPPV-m5-e120-h300,PVPPPV,5,120,300,train,10110,5242,4868,0,-22381.55,-2.21
PVPPPV-m5-e120-h300,PVPPPV,5,120,300,valid,1699,912,787,0,2963.81,1.74
PVPPPV-m5-e130-h200,PVPPPV,5,130,200,train,10110,5158,4952,0,-23787.96,-2.35
PVPPPV-m5-e130-h200,PVPPPV,5,130,200,valid,1699,900,799,0,2917.91,1.72
PVPPPV-m5-e130-h250,PVPPPV,5,130,250,train,10110,5158,4952,0,-23787.96,-2.35
PVPPPV-m5-e130-h250,PVPPPV,5,130,250,valid,1699,900,799,0,2917.91,1.72
PVPPPV-m5-e130-h300,PVPPPV,5,130,300,train,10110,5158,4952,0,-23787.96,-2.35
PVPPPV-m5-e130-h300,PVPPPV,5,130,300,valid,1699,900,799,0,2917.91,1.72
PVPPPV-m5-e140-h200,PVPPPV,5,140,200,train,10110,5083,5027,0,-22505.2,-2.23
PVPPPV-m5-e140-h200,PVPPPV,5,140,200,valid,1699,877,822,0,599.59,0.35
PVPPPV-m5-e140-h250,PVPPPV,5,140,250,train,10110,5083,5027,0,-22505.2,-2.23
PVPPPV-m5-e140-h250,PVPPPV,5,140,250,valid,1699,877,822,0,599.59,0.35
PVPPPV-m5-e140-h300,PVPPPV,5,140,300,train,10110,5083,5027,0,-22505.2,-2.23
PVPPPV-m5-e140-h300,PVPPPV,5,140,300,valid,1699,877,822,0,599.59,0.35
PVPPPV-m10-e120-h200,PVPPPV,10,120,200,train,7625,3975,3650,0,-17474.81,-2.29
PVPPPV-m10-e120-h200,PVPPPV,10,120,200,valid,1259,681,578,0,3470.63,2.76
PVPPPV-m10-e120-h250,PVPPPV,10,120,250,train,7625,3975,3650,0,-17474.81,-2.29
PVPPPV-m10-e120-h250,PVPPPV,10,120,250,valid,1259,681,578,0,3470.63,2.76
PVPPPV-m10-e120-h300,PVPPPV,10,120,300,train,7625,3975,3650,0,-17474.81,-2.29
PVPPPV-m10-e120-h300,PVPPPV,10,120,300,valid,1259,681,578,0,3470.63,2.76
PVPPPV-m10-e130-h200,PVPPPV,10,130,200,train,7625,3927,3698,0,-16183.68,-2.12
PVPPPV-m10-e130-h200,PVPPPV,10,130,200,valid,1259,682,577,0,5281.07,4.19
PVPPPV-m10-e130-h250,PVPPPV,10,130,250,train,7625,3927,3698,0,-16183.68,-2.12
PVPPPV-m10-e130-h250,PVPPPV,10,130,250,valid,1259,682,577,0,5281.07,4.19
PVPPPV-m10-e130-h300,PVPPPV,10,130,300,train,7625,3927,3698,0,-16183.68,-2.12
PVPPPV-m10-e130-h300,PVPPPV,10,130,300,valid,1259,682,577,0,5281.07,4.19
PVPPPV-m10-e140-h200,PVPPPV,10,140,200,train,7625,3874,3751,0,-15191.29,-1.99
PVPPPV-m10-e140-h200,PVPPPV,10,140,200,valid,1259,659,600,0,2157.05,1.71
PVPPPV-m10-e140-h250,PVPPPV,10,140,250,train,7625,3874,3751,0,-15191.29,-1.99
PVPPPV-m10-e140-h250,PVPPPV,10,140,250,valid,1259,659,600,0,2157.05,1.71
PVPPPV-m10-e140-h300,PVPPPV,10,140,300,train,7625,3874,3751,0,-15191.29,-1.99
PVPPPV-m10-e140-h300,PVPPPV,10,140,300,valid,1259,659,600,0,2157.05,1.71
PVPPPV-m15-e120-h200,PVPPPV,15,120,200,train,5453,2871,2582,0,-9516.62,-1.75
PVPPPV-m15-e120-h200,PVPPPV,15,120,200,valid,905,483,422,0,954.56,1.05
PVPPPV-m15-e120-h250,PVPPPV,15,120,250,train,5453,2871,2582,0,-9516.62,-1.75
PVPPPV-m15-e120-h250,PVPPPV,15,120,250,valid,905,483,422,0,954.56,1.05
PVPPPV-m15-e120-h300,PVPPPV,15,120,300,train,5453,2871,2582,0,-9516.62,-1.75
PVPPPV-m15-e120-h300,PVPPPV,15,120,300,valid,905,483,422,0,954.56,1.05
PVPPPV-m15-e130-h200,PVPPPV,15,130,200,train,5453,2853,2600,0,-6222.48,-1.14
PVPPPV-m15-e130-h200,PVPPPV,15,130,200,valid,905,481,424,0,1677.49,1.85
PVPPPV-m15-e130-h250,PVPPPV,15,130,250,train,5453,2853,2600,0,-6222.48,-1.14
PVPPPV-m15-e130-h250,PVPPPV,15,130,250,valid,905,481,424,0,1677.49,1.85
PVPPPV-m15-e130-h300,PVPPPV,15,130,300,train,5453,2853,2600,0,-6222.48,-1.14
PVPPPV-m15-e130-h300,PVPPPV,15,130,300,valid,905,481,424,0,1677.49,1.85
PVPPPV-m15-e140-h200,PVPPPV,15,140,200,train,5453,2821,2632,0,-5015.01,-0.92
PVPPPV-m15-e140-h200,PVPPPV,15,140,200,valid,905,467,438,0,-131.78,-0.15
PVPPPV-m15-e140-h250,PVPPPV,15,140,250,train,5453,2821,2632,0,-5015.01,-0.92
PVPPPV-m15-e140-h250,PVPPPV,15,140,250,valid,905,467,438,0,-131.78,-0.15
PVPPPV-m15-e140-h300,PVPPPV,15,140,300,train,5453,2821,2632,0,-5015.01,-0.92
PVPPPV-m15-e140-h300,PVPPPV,15,140,300,valid,905,467,438,0,-131.78,-0.15
PVPPPV-m20-e120-h200,PVPPPV,20,120,200,train,3925,2066,1859,0,-10170.23,-2.59
PVPPPV-m20-e120-h200,PVPPPV,20,120,200,valid,663,356,307,0,565.87,0.85
PVPPPV-m20-e120-h250,PVPPPV,20,120,250,train,3925,2066,1859,0,-10170.23,-2.59
PVPPPV-m20-e120-h250,PVPPPV,20,120,250,valid,663,356,307,0,565.87,0.85
PVPPPV-m20-e120-h300,PVPPPV,20,120,300,train,3925,2066,1859,0,-10170.23,-2.59
PVPPPV-m20-e120-h300,PVPPPV,20,120,300,valid,663,356,307,0,565.87,0.85
PVPPPV-m20-e130-h200,PVPPPV,20,130,200,train,3925,2066,1859,0,-6289.25,-1.6
PVPPPV-m20-e130-h200,PVPPPV,20,130,200,valid,663,350,313,0,52.18,0.08
PVPPPV-m20-e130-h250,PVPPPV,20,130,250,train,3925,2066,1859,0,-6289.25,-1.6
PVPPPV-m20-e130-h250,PVPPPV,20,130,250,valid,663,350,313,0,52.18,0.08
PVPPPV-m20-e130-h300,PVPPPV,20,130,300,train,3925,2066,1859,0,-6289.25,-1.6
PVPPPV-m20-e130-h300,PVPPPV,20,130,300,valid,663,350,313,0,52.18,0.08
PVPPPV-m20-e140-h200,PVPPPV,20,140,200,train,3925,2038,1887,0,-6679.12,-1.7
PVPPPV-m20-e140-h200,PVPPPV,20,140,200,valid,663,340,323,0,-1168.9,-1.76
PVPPPV-m20-e140-h250,PVPPPV,20,140,250,train,3925,2038,1887,0,-6679.12,-1.7
PVPPPV-m20-e140-h250,PVPPPV,20,140,250,valid,663,340,323,0,-1168.9,-1.76
PVPPPV-m20-e140-h300,PVPPPV,20,140,300,train,3925,2038,1887,0,-6679.12,-1.7
PVPPPV-m20-e140-h300,PVPPPV,20,140,300,valid,663,340,323,0,-1168.9,-1.76
PVPPVP-m5-e120-h200,PVPPVP,5,120,200,train,10110,5255,4855,0,-17202.97,-1.7
PVPPVP-m5-e120-h200,PVPPVP,5,120,200,valid,1699,890,809,0,-1889.93,-1.11
PVPPVP-m5-e120-h250,PVPPVP,5,120,250,train,10110,5255,4855,0,-17202.97,-1.7
PVPPVP-m5-e120-h250,PVPPVP,5,120,250,valid,1699,890,809,0,-1889.93,-1.11
PVPPVP-m5-e120-h300,PVPPVP,5,120,300,train,10110,5255,4855,0,-17202.97,-1.7
PVPPVP-m5-e120-h300,PVPPVP,5,120,300,valid,1699,890,809,0,-1889.93,-1.11
PVPPVP-m5-e130-h200,PVPPVP,5,130,200,train,10110,5167,4943,0,-19765.46,-1.96
PVPPVP-m5-e130-h200,PVPPVP,5,130,200,valid,1699,868,831,0,-3880.03,-2.28
PVPPVP-m5-e130-h250,PVPPVP,5,130,250,train,10110,5167,4943,0,-19765.46,-1.96
PVPPVP-m5-e130-h250,PVPPVP,5,130,250,valid,1699,868,831,0,-3880.03,-2.28
PVPPVP-m5-e130-h300,PVPPVP,5,130,300,train,10110,5167,4943,0,-19765.46,-1.96
PVPPVP-m5-e130-h300,PVPPVP,5,130,300,valid,1699,868,831,0,-3880.03,-2.28
PVPPVP-m5-e140-h200,PVPPVP,5,140,200,train,10110,5069,5041,0,-23307.91,-2.31
PVPPVP-m5-e140-h200,PVPPVP,5,140,200,valid,1699,850,849,0,-5067.92,-2.98
PVPPVP-m5-e140-h250,PVPPVP,5,140,250,train,10110,5069,5041,0,-23307.91,-2.31
PVPPVP-m5-e140-h250,PVPPVP,5,140,250,valid,1699,850,849,0,-5067.92,-2.98
PVPPVP-m5-e140-h300,PVPPVP,5,140,300,train,10110,5069,5041,0,-23307.91,-2.31
PVPPVP-m5-e140-h300,PVPPVP,5,140,300,valid,1699,850,849,0,-5067.92,-2.98
PVPPVP-m10-e120-h200,PVPPVP,10,120,200,train,7625,3992,3633,0,-10467.48,-1.37
PVPPVP-m10-e120-h200,PVPPVP,10,120,200,valid,1259,660,599,0,-1868.36,-1.48
PVPPVP-m10-e120-h250,PVPPVP,10,120,250,train,7625,3992,3633,0,-10467.48,-1.37
PVPPVP-m10-e120-h250,PVPPVP,10,120,250,valid,1259,660,599,0,-1868.36,-1.48
PVPPVP-m10-e120-h300,PVPPVP,10,120,300,train,7625,3992,3633,0,-10467.48,-1.37
PVPPVP-m10-e120-h300,PVPPVP,10,120,300,valid,1259,660,599,0,-1868.36,-1.48
PVPPVP-m10-e130-h200,PVPPVP,10,130,200,train,7625,3944,3681,0,-9325.04,-1.22
PVPPVP-m10-e130-h200,PVPPVP,10,130,200,valid,1259,650,609,0,-2058.65,-1.64
PVPPVP-m10-e130-h250,PVPPVP,10,130,250,train,7625,3944,3681,0,-9325.04,-1.22
PVPPVP-m10-e130-h250,PVPPVP,10,130,250,valid,1259,650,609,0,-2058.65,-1.64
PVPPVP-m10-e130-h300,PVPPVP,10,130,300,train,7625,3944,3681,0,-9325.04,-1.22
PVPPVP-m10-e130-h300,PVPPVP,10,130,300,valid,1259,650,609,0,-2058.65,-1.64
PVPPVP-m10-e140-h200,PVPPVP,10,140,200,train,7625,3872,3753,0,-12216.03,-1.6
PVPPVP-m10-e140-h200,PVPPVP,10,140,200,valid,1259,633,626,0,-4017.85,-3.19
PVPPVP-m10-e140-h250,PVPPVP,10,140,250,train,7625,3872,3753,0,-12216.03,-1.6
PVPPVP-m10-e140-h250,PVPPVP,10,140,250,valid,1259,633,626,0,-4017.85,-3.19
PVPPVP-m10-e140-h300,PVPPVP,10,140,300,train,7625,3872,3753,0,-12216.03,-1.6
PVPPVP-m10-e140-h300,PVPPVP,10,140,300,valid,1259,633,626,0,-4017.85,-3.19
PVPPVP-m15-e120-h200,PVPPVP,15,120,200,train,5453,2888,2565,0,-1946.08,-0.36
PVPPVP-m15-e120-h200,PVPPVP,15,120,200,valid,905,472,433,0,-2952.58,-3.26
PVPPVP-m15-e120-h250,PVPPVP,15,120,250,train,5453,2888,2565,0,-1946.08,-0.36
PVPPVP-m15-e120-h250,PVPPVP,15,120,250,valid,905,472,433,0,-2952.58,-3.26
PVPPVP-m15-e120-h300,PVPPVP,15,120,300,train,5453,2888,2565,0,-1946.08,-0.36
PVPPVP-m15-e120-h300,PVPPVP,15,120,300,valid,905,472,433,0,-2952.58,-3.26
PVPPVP-m15-e130-h200,PVPPVP,15,130,200,train,5453,2861,2592,0,-542.01,-0.1
PVPPVP-m15-e130-h200,PVPPVP,15,130,200,valid,905,458,447,0,-4413.65,-4.88
PVPPVP-m15-e130-h250,PVPPVP,15,130,250,train,5453,2861,2592,0,-542.01,-0.1
PVPPVP-m15-e130-h250,PVPPVP,15,130,250,valid,905,458,447,0,-4413.65,-4.88
PVPPVP-m15-e130-h300,PVPPVP,15,130,300,train,5453,2861,2592,0,-542.01,-0.1
PVPPVP-m15-e130-h300,PVPPVP,15,130,300,valid,905,458,447,0,-4413.65,-4.88
PVPPVP-m15-e140-h200,PVPPVP,15,140,200,train,5453,2813,2640,0,-2388.26,-0.44
PVPPVP-m15-e140-h200,PVPPVP,15,140,200,valid,905,447,458,0,-5687.93,-6.29
PVPPVP-m15-e140-h250,PVPPVP,15,140,250,train,5453,2813,2640,0,-2388.26,-0.44
PVPPVP-m15-e140-h250,PVPPVP,15,140,250,valid,905,447,458,0,-5687.93,-6.29
PVPPVP-m15-e140-h300,PVPPVP,15,140,300,train,5453,2813,2640,0,-2388.26,-0.44
PVPPVP-m15-e140-h300,PVPPVP,15,140,300,valid,905,447,458,0,-5687.93,-6.29
PVPPVP-m20-e120-h200,PVPPVP,20,120,200,train,3925,2080,1845,0,-3243.81,-0.83
PVPPVP-m20-e120-h200,PVPPVP,20,120,200,valid,663,345,318,0,-2643.64,-3.99
PVPPVP-m20-e120-h250,PVPPVP,20,120,250,train,3925,2080,1845,0,-3243.81,-0.83
PVPPVP-m20-e120-h250,PVPPVP,20,120,250,valid,663,345,318,0,-2643.64,-3.99
PVPPVP-m20-e120-h300,PVPPVP,20,120,300,train,3925,2080,1845,0,-3243.81,-0.83
